Vendor_ID,Vendor_Name,Seller_ID,Seller_Name,Order_ID,Order_Date,Reason
3409,Lazy Window LLP,3368,A.D.Enterprise,2703461,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703494,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703544,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703577,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703709,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703958,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2703977,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2703990,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704017,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704060,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3394,KHODAL PLASTIC,3790,Shopping,2704195,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704217,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.city:Special characters not allowed in - city, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704254,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2704357,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704384,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3394,KHODAL PLASTIC,3790,Shopping,2704666,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2704683,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2704685,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3394,KHODAL PLASTIC,3790,Shopping,2704703,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2705053,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2705104,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2705115,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2705254,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2705365,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3234,Kumar 1 Online Store,3649,Neu Urban,2705467,2024-01-04,""", Ekart SHB - 0.5kg[999007] No vendor has pickup serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2705551,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2705822,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2706063,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706085,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2706089,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2706133,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706156,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2706182,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706348,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706593,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706647,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3394,KHODAL PLASTIC,3790,Shopping,2706717,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706749,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2706770,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706876,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2706897,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3234,Kumar 1 Online Store,3649,Neu Urban,2706956,2024-01-04,""", Ekart SHB - 0.5kg[999007] No vendor has pickup serviceability"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2707023,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2707297,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2707421,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2707573,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2707612,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3624,SARVAH PHARMA,3639,onlinekart24.com,2707647,2024-01-04,""", Shipway Delhivery[999011] No Courier Found., Ekart SHB - 0.5kg[999007] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2707910,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2708172,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3102,AVON IMPEX,3368,A.D.Enterprise,2708193,2024-01-04,""", Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2708237,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2708291,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2708389,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3102,AVON IMPEX,3368,A.D.Enterprise,2708547,2024-01-04,""", Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2708677,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2708741,2024-01-04,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
2934,Acetech Ventures,3269,Vipin,2708900,2024-01-04,""", Shipway Delhivery[999011] No Courier Found., Ecom Exp Air[999009] Array"""
2934,Acetech Ventures,3269,Vipin,2708924,2024-01-04,""", Shipway Delhivery[999011] No Courier Found., Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2708965,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709037,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2709082,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3102,AVON IMPEX,3368,A.D.Enterprise,2709121,2024-01-04,""", Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709156,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709160,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2709161,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709178,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2709188,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2709188,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3234,Kumar 1 Online Store,3649,Neu Urban,2709232,2024-01-04,""", Delhivery(218): consignee name not provided,, Bluedart(186): Consignee first_name or last_name should not empty.,, Xpressbees(14): Drop address not provided,, Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Xpressbees(14): Drop address not provided,, Xpressbees(3): Drop address not provided,, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,"""
3234,Kumar 1 Online Store,3649,Neu Urban,2709324,2024-01-04,""", Delhivery(218): consignee name not provided,, Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.firstName:Special characters not allowed in - first name"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709406,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709510,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709562,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709583,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709606,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709672,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709697,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709707,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Special characters not allowed in - address line 1, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709715,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709731,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709860,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709882,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2709897,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709934,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709965,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2709987,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2710116,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710344,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2710382,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710418,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710473,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.city:Special characters not allowed in - city, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710488,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710489,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710527,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710593,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710596,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.addressLine2:Special characters not allowed in - address line 2, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710736,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710826,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710836,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2710893,2024-01-04,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2710910,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711001,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2711125,2024-01-04,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711150,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array, Shadowfax(4): Invalid Delivery Pincode. Pincode 263135 is not serviceble,, Shadowfax(4): Invalid Delivery Pincode. Pincode 263135 is not serviceble,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711153,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711180,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2711197,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711238,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711297,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711346,2024-01-04,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711586,2024-01-04,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is Invalid, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2711725,2024-01-04,""", Ekart STO - 0.5kg[999002] Invalid HSN value passed, Ecom Exp Air[999009] Array, DTDC(80): COD Amount should be in range of 0 to 20000!,, Bluedart(186): Declare value should be less than 200000,, Bluedart(5): Declare value should be less than 200000,, DTDC(79): COD Amount should be in range of 0 to 20000!,"""
3380,M K STYLISH,3371,Elevate Store,2711793,2024-01-04,""", Bluedart[999003] Destination area is invalid, Shipway Delhivery[999011] No Courier Found., Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2711842,2024-01-04,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3380,M K STYLISH,2980,Orange technologies,2711992,2024-01-04,""", Shadowfax(4): Customer Delivery Address is Required,, Xpressbees(14): Drop address not provided,, DTDC(80): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,, Xpressbees(3): Drop address not provided,, Ekart(15): [{status:REQUEST_REJECTED,message:[services[0].serviceDetails[0].serviceData.destination.address.firstName:Name is null or empty,services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Address is null or empty],is_parked:NOT_PARKED}],, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,, DTDC(79): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,"""
3107,RS Traders,3315,shopcod,2712100,2024-01-05,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2712644,2024-01-05,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2712932,2024-01-05,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3730,DM ENTERPRISE,3368,A.D.Enterprise,2713163,2024-01-05,""", Ekart STL -  1kg[999006] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3102,AVON IMPEX,3368,A.D.Enterprise,2713165,2024-01-05,""", Delhivery(218): consignee name not provided,, Bluedart(186): Consignee first_name or last_name should not empty.,, Xpressbees(14): Drop address not provided,, Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.firstName:Special characters not allowed in - first name, Xpressbees(14): Drop address not provided,, DTDC(80): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,, Xpressbees(3): Drop address not provided,, Bluedart(186): Consignee first_name or last_name should not empty.,, Bluedart(5): Consignee first_name or last_name should not empty.,, DTDC(79): Receiver Name is Mandatory Should Have >=3 and <= 75 Characters,"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713445,2024-01-05,""", Ekart STO - 0.5kg[999002] Serviceability failure, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713518,2024-01-05,""", Ekart STO - 0.5kg[999002] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713637,2024-01-05,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713690,2024-01-05,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3107,RS Traders,3315,shopcod,2713785,2024-01-05,""", Shipway Delhivery[999011] No Courier Found., Ekart SHB - 0.5kg[999007] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713850,2024-01-05,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3409,Lazy Window LLP,3368,A.D.Enterprise,2713883,2024-01-05,""", Ekart STO - 0.5kg[999002] services[0].serviceDetails[0].serviceData.destination.address.pincode:Pincode is null or empty, Ecom Exp Air[999009] Array"""
3234,Kumar 1 Online Store,3649,Neu Urban,2713919,2024-01-05,""", The Consignee Address field cannot exceed 200 characters in length.\n, The Consignee Address field cannot exceed 200 characters in length.\n, Ekart SHB - 0.5kg[999007] services[0].serviceDetails[0].serviceData.destination.address.addressLine1:Address exceeds maximum allowed length - 255, The Consignee Address field cannot exceed 200 characters in length.\n, The Consignee Address field cannot exceed 200 characters in length.\n, The Consignee Address field cannot exceed 200 characters in length.\n, The Consignee Address field cannot exceed 200 characters in length.\n"""
3063,Sapi'S Crafterina,3528,INTELLIQUESTGLOBAL,2714206,2024-01-05,""", Ekart STL -  1kg[999006] No vendor has delivery serviceability, Ecom Exp Air[999009] Array"""
3063,Sapi'S Crafterina,3528,INTELLIQUESTGLOBAL,2714216,2024-01-05,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3063,Sapi'S Crafterina,3528,INTELLIQUESTGLOBAL,2714217,2024-01-05,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
3063,Sapi'S Crafterina,3528,INTELLIQUESTGLOBAL,2714228,2024-01-05,""", Ekart STL -  1kg[999006] Serviceability failure, Ecom Exp Air[999009] Array"""
