Seller_ID,Seller_Name,Order_Date,AWB,Seller_Remittance_ID,Order_Amount,UTR_Number
3888,INTELLIQUEST,2024-01-11,STOC9000749442,0,899,
3888,INTELLIQUEST,2024-01-11,412003364215,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000206755,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000749125,0,899,
3933,BE THE RICH,2024-01-11,STOC9000749632,0,1599,
3888,INTELLIQUEST,2024-01-11,STLC8000206636,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000206789,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000748413,0,899,
3888,INTELLIQUEST,2024-01-11,STOC9000748454,0,809,
3888,INTELLIQUEST,2024-01-11,STLC8000204961,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207016,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207347,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207803,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000206485,0,999,
3888,INTELLIQUEST,2024-01-11,412003364822,0,999,
3888,INTELLIQUEST,2024-01-11,412003367014,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207409,0,899,
3888,INTELLIQUEST,2024-01-11,STLC8000207462,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207561,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000206342,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000748531,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000205974,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000746863,0,899,
3888,INTELLIQUEST,2024-01-11,STLC8000207473,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000205906,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000748951,0,899,
3888,INTELLIQUEST,2024-01-11,14227883287178,0,809,
3888,INTELLIQUEST,2024-01-11,412003367431,0,999,
3888,INTELLIQUEST,2024-01-11,412003367500,0,999,
3888,INTELLIQUEST,2024-01-11,412003366826,0,999,
3888,INTELLIQUEST,2024-01-11,412003366675,0,899,
3888,INTELLIQUEST,2024-01-11,412003365324,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000206916,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207210,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207527,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000205103,0,999,
3888,INTELLIQUEST,2024-01-11,STOC9000748303,0,899,
3888,INTELLIQUEST,2024-01-11,STOC9000749236,0,899,
3888,INTELLIQUEST,2024-01-11,STLC8000205878,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207534,0,899,
3888,INTELLIQUEST,2024-01-11,STOC9000746321,0,899,
3888,INTELLIQUEST,2024-01-11,STLC8000205996,0,999,
3888,INTELLIQUEST,2024-01-11,STLC8000207346,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400332751,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098903,0,699,
3371,Elevate Store,2024-01-11,77884175062,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098881,0,699,
3649,Neu Urban,2024-01-11,22679010821586,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098866,0,699,
3323,Khemka GOC,2024-01-11,STLC8000201927,0,999,
3323,Khemka GOC,2024-01-11,STLC8000204814,0,999,
3323,Khemka GOC,2024-01-11,STLC8000206296,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098730,0,699,
3491,Thisishome,2024-01-11,SF915334786NIM,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098693,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098671,0,699,
3323,Khemka GOC,2024-01-11,STLC8000205098,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098623,0,699,
3639,onlinekart24.com,2024-01-11,22679010922740,0,799,
3323,Khemka GOC,2024-01-11,STLC8000205484,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400098612,0,699,
3475,Kumar GOC,2024-01-11,STLC8000206003,0,999,
3323,Khemka GOC,2024-01-11,STLC8000205935,0,999,
3323,Khemka GOC,2024-01-11,412003367146,0,999,
3323,Khemka GOC,2024-01-11,412003367230,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400242145,0,699,
3371,Elevate Store,2024-01-11,77884175025,0,799,
3416,Store Bolt,2024-01-11,412003367096,0,999,
3371,Elevate Store,2024-01-11,77884175003,0,799,
3475,Kumar GOC,2024-01-11,412003367375,0,999,
3323,Khemka GOC,2024-01-11,STLC8000206481,0,999,
3323,Khemka GOC,2024-01-11,412003367403,0,999,
3371,Elevate Store,2024-01-11,77884174981,0,799,
3323,Khemka GOC,2024-01-11,STLC8000207083,0,999,
3323,Khemka GOC,2024-01-11,412003367881,0,999,
3315,shopcod,2024-01-11,STLC8000207147,0,1299,
3315,shopcod,2024-01-11,STLC8000209369,0,1299,
3323,Khemka GOC,2024-01-11,STLC8000205987,0,999,
3323,Khemka GOC,2024-01-11,412003366509,0,999,
3323,Khemka GOC,2024-01-11,412003366566,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972816,0,699,
3315,shopcod,2024-01-11,412003368227,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,22679010867016,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972761,0,699,
3416,Store Bolt,2024-01-11,412003367646,0,999,
3649,Neu Urban,2024-01-11,77884932436,0,699,
3323,Khemka GOC,2024-01-11,STLC8000207303,0,999,
3323,Khemka GOC,2024-01-11,412003366598,0,999,
3323,Khemka GOC,2024-01-11,STLC8000207328,0,999,
3639,onlinekart24.com,2024-01-11,22679010922806,0,799,
3323,Khemka GOC,2024-01-11,STLC8000206226,0,999,
3323,Khemka GOC,2024-01-11,STLC8000206783,0,999,
3315,shopcod,2024-01-11,STLC8000208851,0,1299,
3323,Khemka GOC,2024-01-11,STLC8000190213,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070665,0,699,
3649,Neu Urban,2024-01-11,77884932414,0,699,
3323,Khemka GOC,2024-01-11,STLC8000206662,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972702,0,699,
3323,Khemka GOC,2024-01-11,STLC8000206247,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070654,0,699,
3371,Elevate Store,2024-01-11,77884951384,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070632,0,699,
3323,Khemka GOC,2024-01-11,STLC8000203880,0,999,
3323,Khemka GOC,2024-01-11,STLC8000205943,0,999,
3323,Khemka GOC,2024-01-11,14227883283111,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070621,0,699,
3323,Khemka GOC,2024-01-11,STLC8000206993,0,999,
3729,BIGSHORT,2024-01-11,STOC9000749481,0,1599,
3323,Khemka GOC,2024-01-11,STLC8000207393,0,999,
3323,Khemka GOC,2024-01-11,STLC8000202806,0,999,
3751,Thefirstplace,2024-01-11,77885041146,0,699,
3323,Khemka GOC,2024-01-11,STLC8000207577,0,999,
3323,Khemka GOC,2024-01-11,412003366882,0,999,
3371,Elevate Store,2024-01-11,77884951395,0,759.05,
3649,Neu Urban,2024-01-11,77884932300,0,699,
3323,Khemka GOC,2024-01-11,412003362972,0,999,
3323,Khemka GOC,2024-01-11,412003363194,0,999,
3323,Khemka GOC,2024-01-11,412003366687,0,999,
3323,Khemka GOC,2024-01-11,412003367218,0,999,
3323,Khemka GOC,2024-01-11,412003367948,0,999,
3323,Khemka GOC,2024-01-11,412003367521,0,999,
3323,Khemka GOC,2024-01-11,STLC8000206725,0,999,
3323,Khemka GOC,2024-01-11,412003367353,0,999,
3323,Khemka GOC,2024-01-11,412003365444,0,999,
3323,Khemka GOC,2024-01-11,STLC8000208963,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070584,0,699,
3323,Khemka GOC,2024-01-11,STLC8000208368,0,999,
3323,Khemka GOC,2024-01-11,412003367752,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070573,0,699,
3371,Elevate Store,2024-01-11,77884951325,0,799,
3323,Khemka GOC,2024-01-11,412003366611,0,999,
3323,Khemka GOC,2024-01-11,412003367432,0,999,
3323,Khemka GOC,2024-01-11,412003368045,0,999,
3323,Khemka GOC,2024-01-11,STLC8000207839,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972632,0,699,
3315,shopcod,2024-01-11,STLC8000206982,0,1299,
3315,shopcod,2024-01-11,412003364602,0,1299,
3323,Khemka GOC,2024-01-11,STLC8000209235,0,1998,
3315,shopcod,2024-01-11,STLC8000206686,0,1299,
3649,Neu Urban,2024-01-11,22679010869820,0,599,
3323,Khemka GOC,2024-01-11,STLC8000209163,0,999,
3323,Khemka GOC,2024-01-11,412003362666,0,999,
3323,Khemka GOC,2024-01-11,STLC8000208043,0,999,
3323,Khemka GOC,2024-01-11,STLC8000208467,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972573,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070492,0,699,
3323,Khemka GOC,2024-01-11,STLC8000213938,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070455,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972595,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070433,0,699,
3323,Khemka GOC,2024-01-11,STLC8000213404,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,22679010528426,0,699,
3501,Namit Ace Traders,2024-01-11,77884862160,0,699,
3315,shopcod,2024-01-11,STLC8000213864,0,1299,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313755,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313685,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313700,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313652,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313615,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,22679010921970,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313545,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313442,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313302,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313125,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313140,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312963,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400313044,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312930,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312823,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312646,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312576,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312440,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312436,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312366,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312204,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312230,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400312171,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311994,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311740,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311736,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311666,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,23645417762742,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311456,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311423,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311320,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311342,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311353,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311246,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311176,0,999,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311165,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80400311180,0,4096,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,412003366806,0,1049,
3578,Memorazo Gifting Pvt. Ltd.,2024-01-11,80401349066,0,1049,
3649,Neu Urban,2024-01-11,22679010869746,0,599,
3649,Neu Urban,2024-01-11,77885027533,0,599,
3323,Khemka GOC,2024-01-11,STLC8000213854,0,999,
3371,Elevate Store,2024-01-11,77884951222,0,799,
3371,Elevate Store,2024-01-11,77884951233,0,939.55,
3649,Neu Urban,2024-01-11,77884932020,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070223,0,699,
3315,shopcod,2024-01-11,STLC8000212704,0,1299,
3371,Elevate Store,2024-01-11,77884951196,0,759.05,
3649,Neu Urban,2024-01-11,77884931994,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401070190,0,699,
3323,Khemka GOC,2024-01-11,STLC8000209284,0,999,
3371,Elevate Store,2024-01-11,77884951244,0,759.05,
3323,Khemka GOC,2024-01-11,STLC8000209529,0,999,
3323,Khemka GOC,2024-01-11,STLC8000209747,0,999,
3491,Thisishome,2024-01-11,SF915334650NIM,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972256,0,699,
3729,BIGSHORT,2024-01-11,STOC9000750121,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401041151,0,599,
3843,homfy,2024-01-11,14227883286641,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972271,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972260,0,699,
3323,Khemka GOC,2024-01-11,14227883287300,0,999,
3933,BE THE RICH,2024-01-11,STOC9000749680,0,1599,
3323,Khemka GOC,2024-01-11,STLC8000209875,0,999,
3323,Khemka GOC,2024-01-11,STLC8000210055,0,999,
3323,Khemka GOC,2024-01-11,STLC8000210049,0,999,
3323,Khemka GOC,2024-01-11,STLC8000210974,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401041103,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040926,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069921,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210673,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040974,0,599,
3323,Khemka GOC,2024-01-11,STLC8000208014,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972190,0,699,
3371,Elevate Store,2024-01-11,77884951141,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972120,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069873,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210424,0,999,
3649,Neu Urban,2024-01-11,77884931526,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210035,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972083,0,699,
3933,BE THE RICH,2024-01-11,STOC9000749060,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069851,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069825,0,699,
3371,Elevate Store,2024-01-11,77884951071,0,799,
3649,Neu Urban,2024-01-11,22679010869610,0,599,
3323,Khemka GOC,2024-01-11,STLC8000208154,0,999,
3323,Khemka GOC,2024-01-11,STLC8000210194,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040915,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400972002,0,699,
3649,Neu Urban,2024-01-11,77884931375,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210326,0,999,
3323,Khemka GOC,2024-01-11,STLC8000209007,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069700,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069685,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069663,0,699,
3371,Elevate Store,2024-01-11,77884951060,0,799,
3371,Elevate Store,2024-01-11,77884951056,0,939.55,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971980,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210801,0,999,
3323,Khemka GOC,2024-01-11,STLC8000210452,0,999,
3371,Elevate Store,2024-01-11,77884951012,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040812,0,599,
3323,Khemka GOC,2024-01-11,STLC8000207930,0,999,
3649,Neu Urban,2024-01-11,77884931143,0,699,
3649,Neu Urban,2024-01-11,77884930992,0,699,
3649,Neu Urban,2024-01-11,77884930944,0,699,
3649,Neu Urban,2024-01-11,77884930981,0,699,
3649,Neu Urban,2024-01-11,77884930760,0,699,
3649,Neu Urban,2024-01-11,77884930701,0,699,
3649,Neu Urban,2024-01-11,77884930745,0,699,
3649,Neu Urban,2024-01-11,22679010820606,0,699,
3649,Neu Urban,2024-01-11,77885033446,0,699,
3649,Neu Urban,2024-01-11,77885033483,0,699,
3371,Elevate Store,2024-01-11,77884950990,0,799,
3323,Khemka GOC,2024-01-11,STLC8000210191,0,999,
3368,A.D.Enterprise,2024-01-11,22679010866994,0,900,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971921,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210417,0,999,
3371,Elevate Store,2024-01-11,77884950975,0,799,
3649,Neu Urban,2024-01-11,22679010869540,0,599,
3475,Kumar GOC,2024-01-11,STLC8000213680,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040731,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069431,0,699,
3323,Khemka GOC,2024-01-11,STLC8000208672,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069383,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971862,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069350,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069372,0,699,
3649,Neu Urban,2024-01-11,22679010820820,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,22679010528382,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040705,0,599,
3323,Khemka GOC,2024-01-11,STLC8000209907,0,999,
3933,BE THE RICH,2024-01-11,STOC9000749191,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069195,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069162,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971781,0,699,
3371,Elevate Store,2024-01-11,77884950916,0,759.05,
3371,Elevate Store,2024-01-11,77884950942,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971766,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040694,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971770,0,699,
3751,Thefirstplace,2024-01-11,77885040936,0,699,
3501,Namit Ace Traders,2024-01-11,22679010944101,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,22679010528356,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401069103,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971700,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971685,0,699,
3323,Khemka GOC,2024-01-11,STLC8000209397,0,999,
3323,Khemka GOC,2024-01-11,STLC8000209825,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401068845,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971571,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040683,0,599,
3371,Elevate Store,2024-01-11,77884950846,0,759.05,
3501,Namit Ace Traders,2024-01-11,77884861865,0,699,
3933,BE THE RICH,2024-01-11,STOC9000747814,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401068812,0,699,
3475,Kumar GOC,2024-01-11,STLC8000214012,0,999,
3729,BIGSHORT,2024-01-11,STOC9000749017,0,1599,
3491,Thisishome,2024-01-11,SF915334644NIM,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401068801,0,699,
3371,Elevate Store,2024-01-11,77884950802,0,759.05,
3933,BE THE RICH,2024-01-11,NMBC1000447001,0,1599,
3323,Khemka GOC,2024-01-11,STLC8000205838,0,999,
3843,homfy,2024-01-11,22679010978331,0,799,
3323,Khemka GOC,2024-01-11,STLC8000206937,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971405,0,699,
3368,A.D.Enterprise,2024-01-11,22679010866972,0,900,
3324,Workos Technologies Private Limited - New,2024-01-11,22679010528323,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401068602,0,699,
3371,Elevate Store,2024-01-11,77884950706,0,759.05,
3649,Neu Urban,2024-01-11,22679010821015,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400971151,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401068532,0,699,
3371,Elevate Store,2024-01-11,SHBC7000147142,0,939.55,
3729,BIGSHORT,2024-01-11,STOC9000749082,0,1599,
3371,Elevate Store,2024-01-11,77884950673,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970624,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970565,0,699,
3649,Neu Urban,2024-01-11,77885032190,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970576,0,699,
3933,BE THE RICH,2024-01-11,STOC9000749159,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970495,0,699,
3371,Elevate Store,2024-01-11,77884950614,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970355,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970322,0,699,
3323,Khemka GOC,2024-01-11,STLC8000207879,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970031,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400970005,0,699,
3323,Khemka GOC,2024-01-11,14227883289117,0,999,
3933,BE THE RICH,2024-01-11,STOC9000747787,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400969983,0,699,
3323,Khemka GOC,2024-01-11,STLC8000213958,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400969670,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400969622,0,699,
3371,Elevate Store,2024-01-11,77884950566,0,759.05,
3324,Workos Technologies Private Limited - New,2024-01-11,80400969633,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400969585,0,699,
3371,Elevate Store,2024-01-11,77884950555,0,799,
3323,Khemka GOC,2024-01-11,STLC8000213165,0,999,
3323,Khemka GOC,2024-01-11,STLC8000212693,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213067,0,999,
3639,onlinekart24.com,2024-01-11,80401130143,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213799,0,999,
3371,Elevate Store,2024-01-11,77884950500,0,719.1,
3323,Khemka GOC,2024-01-11,STLC8000213470,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213631,0,999,
3933,BE THE RICH,2024-01-11,STOC9000749223,0,1599,
3371,Elevate Store,2024-01-11,77884950511,0,799,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968675,0,699,
3751,Thefirstplace,2024-01-11,77885040671,0,699,
3323,Khemka GOC,2024-01-11,STLC8000213277,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213755,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968513,0,699,
3649,Neu Urban,2024-01-11,77885653101,0,599,
3729,BIGSHORT,2024-01-11,14227883288859,0,1599,
3729,BIGSHORT,2024-01-11,STOC9000748651,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80401040156,0,599,
3475,Kumar GOC,2024-01-11,STLC8000213364,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968384,0,699,
3933,BE THE RICH,2024-01-11,14227883290601,0,1499,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968340,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968292,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968270,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968255,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968141,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968126,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968082,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968060,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401039950,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400968001,0,699,
3368,A.D.Enterprise,2024-01-11,22679010866784,0,900,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967883,0,699,
3323,Khemka GOC,2024-01-11,STLC8000210839,0,999,
3323,Khemka GOC,2024-01-11,STLC8000212799,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80401039913,0,599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967765,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967776,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967684,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967710,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967636,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967581,0,699,
3751,Thefirstplace,2024-01-11,77885040376,0,699,
3323,Khemka GOC,2024-01-11,STLC8000212973,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967496,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967441,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967415,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80401039880,0,599,
3751,Thefirstplace,2024-01-11,SHBC7000146232,0,999,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967301,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967242,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967231,0,699,
3933,BE THE RICH,2024-01-11,STOC9000749686,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967161,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967135,0,699,
3324,Workos Technologies Private Limited - New,2024-01-11,80400967043,0,699,
3323,Khemka GOC,2024-01-11,STLC8000198328,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213332,0,999,
3323,Khemka GOC,2024-01-11,14227883291965,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213111,0,999,
3323,Khemka GOC,2024-01-11,STLC8000212143,0,999,
3371,Elevate Store,2024-01-11,77884950231,0,759.05,
3371,Elevate Store,2024-01-11,77884950220,0,1879.1,
3323,Khemka GOC,2024-01-11,STLC8000212737,0,999,
3323,Khemka GOC,2024-01-11,STLC8000213421,0,999,
3371,Elevate Store,2024-01-11,77884950216,0,939.55,
3751,Thefirstplace,2024-01-11,77884950194,0,999,
3639,onlinekart24.com,2024-01-11,22679010942863,0,799,
3323,Khemka GOC,2024-01-11,STLC8000213566,0,999,
3371,Elevate Store,2024-01-11,77884950161,0,939.55,
3324,Workos Technologies Private Limited - New,2024-01-11,80400966726,0,699,
3323,Khemka GOC,2024-01-11,I40412125,0,999,
3729,BIGSHORT,2024-01-11,STOC9000748629,0,1599,
3324,Workos Technologies Private Limited - New,2024-01-11,80400966660,0,699,
3323,Khemka GOC,2024-01-11,STLC8000213672,0,999,
